,ScalingFactorS,LoadScalingFactor,electricEnergyKwh,naturalGasEnergyKwh,districtHeatingEnergyKwh,volumeFlowMainVentilatorM3H,PowerDemandMainVentilator,TemperatureBeforeMainVentilator,TemperatureAfterMainVentilator,volumeFlowRegenerationVentilatorM3H,PowerDemandRegenerationVentilator,TemperatureRegenerationHeater,HeatFlowRegenerationHeater,HeatFlowPreCooler/Heater-amb-1,TemperaturePreCooler-amb-1,HeatFlowPreCooler-3-4,TemperaturePreCooler-3-4,HeatFlowPreHeater-5-In,TemperaturePreHeater-5-In,FluidTemperatureInHeatRecoveryUnit,TemperatureInPurgeAir,DewPointTemperatureDryRoom,TemperatureDryRoom,DryRoomHeatLoad,DryRoomMoistureLoad,OutsideRelativeHumidity,OutsideTemperatureDegrees,Preheating,locationVariant
421,1.0,0.5,398493.38,462068.88,186106.38,3.0629168,7766.046,296.4096,297.0577,0.9176,1495.9382,397.73502,81375.71,7681.7734,283.15,-10.0,293.64426,30622.57,313.54535,333.15,310.24182,14.038898,304.56107,1011.875,0.00034249856,0.8006507571440357,8.756342413257368,767.21967,OS-2
422,2.0,0.5,794079.25,895790.4,466593.9,6.1258335,15466.907,295.9045,296.55286,1.8352,2971.348,397.73502,149872.88,15376.686,283.15,-20.0,293.6549,66400.0,312.82205,338.1818,310.35144,14.040195,303.83862,2023.75,0.0006849971,0.800650759065001,8.75634234726018,1534.583,OS-3
423,3.0,0.5,1188230.1,1325049.1,761014.8,9.18875,23166.652,295.61014,296.2589,2.7528,4442.557,397.73502,216850.47,23096.145,283.15,-30.0,293.68396,99600.0,312.52322,340.16562,310.2885,14.040633,303.41925,3035.625,0.0010274957,0.8006507597916938,8.756342224242406,2302.7449,OS-4
424,4.0,0.5,1579565.4,1752891.5,1058892.1,12.251667,30863.201,295.4093,296.05844,3.6704,5912.501,397.73502,284184.4,30826.123,283.15,-40.0,293.72034,132800.0,312.32993,341.2673,310.42212,14.0408535,303.13354,4047.5,0.0013699943,0.8006507317469703,8.756342753730372,3071.1653,OS-5
425,5.0,0.5,1970051.1,2179749.0,1357895.9,15.314584,38581.926,295.26147,295.91092,4.588,7381.871,397.73505,351923.25,38553.4,283.15,-50.0,293.7605,166000.0,312.22623,341.9762,310.5755,14.040989,302.9234,5059.375,0.0013888889,0.8006507314818184,8.756342518305361,3839.7012,OS-6
426,6.0,0.5,2359843.8,2603711.5,1657489.2,18.3775,46303.18,295.1479,295.79758,5.5056,8850.942,397.73502,419889.28,46283.31,283.15,-60.0,293.80286,199200.0,312.1581,342.4647,310.7957,14.041076,302.762,6071.25,0.0013888889,0.8006507472906514,8.756342296334935,4608.5415,OS-7
427,7.0,0.5,2751360.8,3023015.8,1957482.2,21.440416,54026.285,295.05823,295.7081,6.4232,10319.819,397.73505,487957.8,54011.02,283.15,-70.0,293.84647,232400.0,312.11063,342.8249,310.99973,14.041137,302.6346,7083.125,0.0013888889,0.8006507546505784,8.756342341528816,5377.1226,OS-8
428,8.0,0.5,3142673.0,3436842.8,2257695.8,24.503334,61751.08,294.98608,295.63614,7.3408,11788.584,397.73502,556065.75,61741.63,283.15,-80.0,293.89075,265600.0,312.0761,343.10214,311.176,14.041192,302.53217,8095.0,0.0013888889,0.8006507632470828,8.756342120989721,6145.915,OS-9
429,9.0,0.5,3533798.8,3843743.2,2558002.8,27.56625,69477.52,294.92722,295.5774,8.2584,13257.245,397.73502,624185.4,69465.24,283.15,-90.0,293.93515,298800.0,312.05008,343.32208,311.3243,14.041229,302.44855,9106.875,0.0013888889,0.8006507637809103,8.756341964885575,6914.7744,OS-10
430,0.5,1.0,200793.2,261266.3,52608.74,1.5314584,3929.8445,296.9756,297.62527,0.4588,741.5983,397.73502,63071.566,3840.618,283.15,-5.0,293.67676,12825.24,314.22284,333.15,309.86298,14.099683,305.4829,1011.875,0.00034249856,0.8006507403622344,8.756342128935085,383.623,OS-11
431,1.0,1.0,396386.12,504525.06,163151.05,3.0629168,7770.069,296.54602,297.1946,0.9176,1473.5862,397.735,77428.586,7682.7446,283.15,-10.0,293.66907,29214.861,313.5851,334.18692,310.22165,14.102256,304.86053,2023.75,0.0006849971,0.8006507501264729,8.75634236585383,767.2847,OS-12
432,2.0,1.0,789893.94,976571.7,430074.75,6.1258335,15472.805,296.03723,296.68607,1.8352,2923.9226,397.73502,148319.97,15367.28,283.15,-20.0,293.6877,65941.65,312.86163,338.34146,310.3176,14.103544,304.13254,4047.5,0.0013699943,0.8006507441119572,8.75634217542246,1534.5487,OS-13
433,3.0,1.0,1182215.4,1441643.9,713127.25,9.18875,23173.883,295.74097,296.39023,2.7528,4370.014,397.73502,218882.1,23077.656,283.15,-30.0,293.72412,99600.0,312.54248,340.22656,310.23138,14.103979,303.71036,6071.25,0.0013888889,0.8006507795200047,8.756341988454153,2302.3936,OS-14
434,4.0,1.0,1572800.5,1895657.6,1002513.0,12.251667,30866.48,295.53934,296.18893,3.6704,5814.565,397.73502,284483.94,30800.102,283.15,-40.0,293.76733,132800.0,312.3694,341.2866,310.38348,14.104198,303.42343,8095.0,0.0013888889,0.8006507357213632,8.756342643840041,3070.5732,OS-15
435,5.0,1.0,1963487.9,2333879.2,1295278.5,15.314584,38553.32,295.3913,296.04123,4.588,7258.4946,397.73502,352195.28,38523.336,283.15,-50.0,293.81387,166000.0,312.26566,341.9793,310.51385,14.104332,303.21295,10118.75,0.0013888889,0.8006507372691309,8.756342606487761,3838.8774,OS-16
436,6.0,1.0,2354152.8,2755044.5,1589927.1,18.3775,46270.36,295.27792,295.92807,5.5056,8702.095,397.73502,420573.7,46249.668,283.15,-60.0,293.86218,199200.0,312.1975,342.46594,310.7322,14.104419,303.0518,12142.5,0.0013888889,0.8006507455293079,8.75634224398766,4607.14,OS-17
437,7.0,1.0,2746872.0,3162878.5,1885300.1,21.440416,53989.457,295.195,295.84518,6.4232,10145.493,397.73502,488772.16,53975.67,283.15,-70.0,293.9143,232400.0,312.14413,342.82614,310.944,14.094919,302.91702,14166.25,0.0013888889,0.8006507684388013,8.756342253646803,5375.6113,OS-18
438,8.0,1.0,3139558.8,3559745.8,2180863.5,24.503334,61710.168,295.13272,295.7828,7.3408,11588.753,397.73502,556767.9,61701.586,283.15,-80.0,293.96854,265600.0,312.10056,343.10327,311.12814,14.080348,302.80435,16190.0,0.0013888889,0.8006507551903173,8.756342179686554,6144.0684,OS-19
439,9.0,1.0,3532138.2,3947548.5,2476292.2,27.56625,69432.36,295.082,295.73203,8.2584,13031.911,397.73502,624754.6,69424.27,283.15,-90.0,294.03622,298800.0,312.06744,343.32303,311.28183,14.069001,302.7135,18213.75,0.0013888889,0.8006507459125756,8.756342169707212,6912.5557,OS-20
440,0.5,2.0,199360.6,286406.5,33013.66,1.5314584,3929.8584,297.26172,297.91238,0.4588,729.1817,397.7354,63070.43,3841.3455,283.15,-5.0,293.71863,11393.454,314.30338,333.15,309.7988,14.225743,306.10156,2023.75,0.0006849971,0.8006507815302992,8.75634200464818,383.7277,OS-21
441,1.0,2.0,392358.2,552173.94,127469.164,3.0629168,7776.115,296.82553,297.47507,0.9176,1447.1478,397.735,84646.49,7684.4897,283.15,-10.0,293.72055,26455.262,313.66464,337.0109,310.16187,14.228287,305.4693,4047.5,0.0013699943,0.8006507374200902,8.756342271043989,767.4978,OS-22
442,2.0,2.0,782843.25,1060280.8,371883.88,6.1258335,15481.222,296.3092,296.95898,1.8352,2868.1475,397.735,159863.78,15370.971,283.15,-20.0,293.75635,60745.996,312.9407,338.45053,310.23938,14.229559,304.73016,8095.0,0.0013888889,0.8006507571822006,8.7563420963015,1534.9882,OS-23
443,3.0,2.0,1175206.8,1530848.8,641488.9,9.18875,23181.21,296.00946,296.65967,2.7528,4284.0337,397.735,231041.75,23057.03,283.15,-30.0,293.8085,97592.64,312.6198,340.22736,310.21313,14.229988,304.30273,12142.5,0.0013888889,0.8006507572456629,8.756342206082174,2302.4304,OS-24
444,4.0,2.0,1567239.0,1969338.0,919885.8,12.251667,30865.508,295.83212,296.4818,3.6704,5698.684,397.735,299124.66,30749.54,283.15,-40.0,293.8765,132800.0,312.47464,341.2877,310.38834,14.182145,303.96765,16190.0,0.0013888889,0.8006507399148363,8.756342571945135,3070.0198,OS-25
445,5.0,2.0,1959773.6,2386280.2,1201157.4,15.314584,38551.215,295.70724,296.35654,4.588,7112.6987,397.73502,361813.97,38471.08,283.15,-50.0,294.10068,166000.0,312.28934,341.97995,310.50592,14.141498,303.7221,20237.5,0.0013888889,0.8006507323018,8.756342529267643,3837.8323,OS-26
446,6.0,2.0,2352147.8,2789899.2,1482971.5,18.3775,46264.062,295.61157,296.26062,5.5056,8526.201,397.73502,422901.8,46188.51,283.15,-60.0,294.30698,199200.0,312.2043,342.4664,310.6828,14.114343,303.54083,24285.0,0.0013888889,0.8006507441423268,8.756342383962755,4605.735,OS-27
447,7.0,2.0,2746382.2,3184548.2,1764513.1,21.440416,53981.086,295.53653,296.18542,6.4232,9939.389,397.73502,488764.5,53907.04,283.15,-70.0,294.46152,232400.0,312.14478,342.82623,310.89722,14.09492,303.40186,28332.5,0.0013888889,0.8006507458373641,8.756342368947529,5373.5063,OS-28
448,8.0,2.0,3140368.8,3572371.2,2045497.0,24.503334,61700.457,295.4767,296.12552,7.3408,11375.397,397.73502,556763.4,61625.09,283.15,-80.0,294.58228,265600.0,312.10117,343.10324,311.0787,14.080349,303.2927,32380.0,0.0013888889,0.8006507437296212,8.756342211454745,6141.083,OS-29
449,9.0,2.0,3534048.8,3954697.0,2325841.0,27.56625,69421.85,295.4285,296.0772,8.2584,12838.385,397.73502,624750.6,69342.63,283.15,-90.0,294.67892,298800.0,312.068,343.32294,311.22845,14.069002,303.20532,36427.5,0.0013888889,0.8006507570545233,8.7563420223013,6909.06,OS-30
450,0.5,0.5,216705.1,234501.75,60710.074,1.5314584,3933.305,298.54773,299.1721,0.4588,744.03265,397.73502,62990.777,4391.4233,283.38248,-5.0,293.97186,10654.794,315.23767,333.15,309.8618,14.080786,306.04633,505.9375,0.0001710568,0.7607666712874721,11.53332496387386,879.1891,CC-1
451,1.0,0.5,428251.9,453099.3,175359.75,3.0629168,7773.6113,298.17374,298.79736,0.9176,1479.1539,397.73502,81737.63,8785.521,283.5593,-10.0,294.05518,26605.11,314.60657,334.03677,310.37833,14.083365,305.50198,1011.875,0.0003421136,0.7607666299648361,11.533326368612807,1758.8704,CC-2
452,2.0,0.5,853645.25,877608.9,446871.88,6.1258335,15480.548,297.75214,298.3762,1.8352,2936.4045,397.73502,152239.27,17574.494,283.7968,-20.0,294.66287,62700.24,313.81555,339.97876,310.43018,14.084659,304.89713,2023.75,0.0006842272,0.7607666446463421,11.533325764602699,3518.32,CC-3
453,3.0,0.5,1277773.2,1297605.9,732899.1,9.18875,23191.545,297.52707,298.15152,2.7528,4389.2427,397.73502,222440.95,26364.326,283.9358,-30.0,295.31088,99600.0,313.44772,341.98596,310.2985,14.085094,304.5757,3035.625,0.0010263408,0.7607666388054773,11.53332524421041,5278.062,CC-4
454,4.0,0.5,1699470.0,1716169.1,1023138.7,12.251667,30896.488,297.386,298.01074,3.6704,5840.768,397.73502,293281.6,35156.45,284.01694,-40.0,295.7944,132800.0,313.25644,343.0656,310.42477,14.085315,304.37454,4047.5,0.0013684544,0.7607666447376787,11.533325316587254,7037.951,CC-5
455,5.0,0.5,2120585.2,2133467.5,1315024.9,15.314584,38615.016,297.29056,297.91553,4.588,7291.824,397.73502,364142.9,43959.312,284.0643,-50.0,296.1693,166000.0,313.1506,343.75717,310.6734,14.085449,304.2386,5059.375,0.0013888889,0.7607666332590646,11.53332530262469,8797.898,CC-6
456,6.0,0.5,2541166.8,2547296.8,1607821.0,18.3775,46362.38,297.22357,297.8487,5.5056,8742.668,397.73502,434922.5,52781.137,284.09192,-60.0,296.46692,199200.0,313.132,344.23825,310.93274,14.085536,304.1432,6071.25,0.0013888889,0.7607666503490036,11.533325308816995,10558.634,CC-7
457,7.0,0.5,2963564.0,2955488.2,1901221.8,21.440416,54117.855,297.1759,297.8011,6.4232,10193.4,397.73502,505443.5,61592.43,284.10803,-70.0,296.70752,232400.0,313.1844,344.5887,311.1595,14.085596,304.0753,7083.125,0.0013888889,0.7607666551555727,11.533324984893605,12319.8955,CC-8
458,8.0,0.5,3385869.0,3356348.2,2195081.5,24.503334,61879.94,297.14468,297.76984,7.3408,11644.173,397.73502,575832.4,70413.16,284.1174,-80.0,296.9226,265600.0,313.28027,344.85843,311.3507,14.080368,304.02106,8095.0,0.0013888889,0.7607666787638394,11.53332469104877,14081.43,CC-9
459,9.0,0.5,3808115.5,3748160.8,2489305.0,27.56625,69647.49,297.1261,297.7578,8.2584,13094.972,397.73502,646207.2,79231.18,284.12286,-90.0,297.11597,298800.0,313.28415,345.07233,311.50598,14.069019,303.97552,9106.875,0.0013888889,0.7607666891875954,11.533324349428645,15843.405,CC-10
460,0.5,1.0,215582.27,257461.3,46482.95,1.5314584,3936.6948,298.6831,299.3089,0.4588,732.49854,397.735,62990.305,4392.4507,283.38248,-5.0,293.9901,10302.161,315.30548,333.1551,309.83636,14.188199,306.42038,1011.875,0.0003421136,0.7607666573073419,11.533325641919312,879.32684,CC-11
461,1.0,1.0,425966.56,496750.22,151884.27,3.0629168,7776.8237,298.3046,298.92953,0.9176,1454.5535,397.735,79718.06,8785.601,283.55933,-10.0,294.07938,24193.627,314.6739,336.97815,310.3379,14.190758,305.86945,2023.75,0.0006842272,0.7607666129958419,11.533326680679425,1759.1558,CC-12
462,2.0,1.0,849063.4,960675.6,409458.28,6.1258335,15487.062,297.87805,298.50336,1.8352,2884.4602,397.73502,154100.94,17577.22,283.79694,-20.0,294.57434,59011.293,313.88278,340.47144,310.3804,14.192039,305.2574,4047.5,0.0013684544,0.7607666526138825,11.533325809471897,3518.9612,CC-13
463,3.0,1.0,1271129.8,1416926.0,683816.75,9.18875,23199.518,297.65073,298.27643,2.7528,4309.5015,397.73502,227683.83,26366.738,283.93588,-30.0,295.26352,95250.86,313.51483,342.05786,310.23444,14.192471,304.9326,6071.25,0.0013888889,0.760766624993632,11.533325675795098,5278.7217,CC-14
464,4.0,1.0,1691702.9,1859660.8,965164.3,12.251667,30904.895,297.5138,298.13953,3.6704,5733.1304,397.735,296691.5,35162.36,284.01703,-40.0,295.79285,131681.77,313.31696,343.09122,310.3624,14.182184,304.7176,8095.0,0.0013888889,0.7607666297568172,11.533325572331183,7038.5327,CC-15
465,5.0,1.0,2112815.0,2282562.2,1250787.8,15.314584,38621.41,297.43604,298.06125,4.588,7156.1772,397.73502,364582.44,43957.75,284.06433,-50.0,296.29724,166000.0,313.18573,343.76556,310.6248,14.141528,304.53818,10118.75,0.0013888889,0.7607666382523287,11.533325316929437,8798.517,CC-16
466,6.0,1.0,2534155.2,2686384.0,1538701.1,18.3775,46369.09,297.38214,298.007,5.5056,8579.0205,397.73502,435024.88,52750.242,284.09195,-60.0,296.68085,199200.0,313.15005,344.23914,310.89487,14.114369,304.4157,12142.5,0.0013888889,0.7607666466765237,11.533325339647192,10558.794,CC-17
467,7.0,1.0,2957713.8,3074865.0,1827618.5,21.440416,54122.684,297.34464,297.96924,6.4232,10001.794,397.73502,505436.28,61547.297,284.10803,-70.0,296.9857,232400.0,313.19022,344.58963,311.1299,14.094943,304.32962,14166.25,0.0013888889,0.7607666602659866,11.533325063440587,12319.388,CC-18
468,8.0,1.0,3381354.0,3451785.0,2116787.5,24.503334,61881.14,297.35022,298.02805,7.3408,11424.511,397.73502,575824.1,70346.53,284.1174,-80.0,297.2342,265600.0,313.28036,344.85928,311.32065,14.080369,304.3251,16190.0,0.0013888889,0.760766687141889,11.533323993291596,14079.41,CC-19
469,9.0,1.0,3804852.2,3820889.5,2405680.8,27.56625,69647.16,297.46387,298.1411,8.2584,12847.268,397.73502,646197.06,79173.195,284.12286,-90.0,297.4405,298800.0,313.28427,345.07324,311.47195,14.069019,304.46756,18213.75,0.0013888889,0.7607666903305198,11.533324078175381,15840.098,CC-20
470,0.5,2.0,214179.95,283110.22,26880.34,1.5314584,3932.0208,298.9629,299.59152,0.4588,719.30743,397.735,62989.395,4393.54,283.38248,-5.0,294.02814,9883.421,315.44098,337.80487,309.76608,14.401074,307.18213,2023.75,0.0006842272,0.7607666694665756,11.533324863625436,879.5892,CC-21
471,1.0,2.0,421587.16,545372.7,115516.875,3.0629168,7781.7764,298.57553,299.20312,0.9176,1426.5159,397.735,87351.58,8787.813,283.5595,-10.0,294.13058,21625.549,314.8083,342.0184,310.04382,14.40359,306.61844,4047.5,0.0013684544,0.7607666227742931,11.533326115283101,1759.7322,CC-22
472,2.0,2.0,841584.2,1044497.1,350719.75,6.1258335,15496.564,298.1476,298.77502,1.8352,2825.3562,397.735,165879.23,17582.822,283.79715,-20.0,294.7981,53169.617,314.00388,342.40698,310.2507,14.384085,305.96442,8095.0,0.0013888889,0.7607666458340335,11.533326009287554,3519.996,CC-23
473,3.0,2.0,1264136.1,1498903.5,613100.25,9.18875,23200.824,297.96655,298.59177,2.7528,4218.857,397.735,236499.39,26377.484,283.93594,-30.0,295.6358,87380.02,313.5514,342.05823,310.16547,14.2497425,305.47626,12142.5,0.0013888889,0.7607666316106841,11.5333253771591,5280.2544,CC-24
474,4.0,2.0,1686604.4,1917453.5,884605.4,12.251667,30900.92,297.85294,298.47717,3.6704,5610.7725,397.735,301822.25,35167.6,284.01703,-40.0,296.26675,122911.75,313.31772,343.09204,310.3041,14.182186,305.1996,16190.0,0.0013888889,0.7607666372039404,11.533325644952646,7039.8413,CC-25
475,5.0,2.0,2109474.8,2316226.0,1158436.5,15.314584,38620.887,297.77747,298.40118,4.588,7016.785,397.73502,365085.1,43964.49,284.06433,-50.0,296.8179,158702.95,313.18643,343.76648,310.5701,14.14153,305.0233,20237.5,0.0013888889,0.7607666604405773,11.533324937972676,8799.296,CC-26
476,6.0,2.0,2532134.5,2703635.5,1432488.6,18.3775,46366.844,297.78488,298.46265,5.5056,8461.487,397.73502,435018.62,52747.2,284.09195,-60.0,297.24167,193941.88,313.15036,344.23996,310.84048,14.11437,304.99982,24285.0,0.0013888889,0.7607666414703276,11.533325183168627,10559.028,CC-27
477,7.0,2.0,2956628.2,3082746.5,1706212.2,21.440416,54120.79,297.9577,298.63455,6.4232,9913.159,397.73502,505432.22,61531.94,284.10803,-70.0,297.58112,228509.38,313.19037,344.59018,311.07236,14.094944,305.21277,28332.5,0.0013888889,0.7607666601267541,11.533324984671404,12318.528,CC-28
478,8.0,2.0,3380888.8,3455365.2,1979395.2,24.503334,61881.477,298.10648,298.7826,7.3408,11370.636,397.73502,575821.0,70343.2,284.1174,-80.0,297.85962,262900.16,313.28055,344.85965,311.25626,14.08037,305.39966,32380.0,0.0013888889,0.7607667056521492,11.533324167599947,14078.489,CC-29
479,9.0,2.0,3804878.5,3822599.5,2252002.8,27.56625,69647.28,298.23557,298.9111,8.2584,12832.992,397.73502,646195.5,79132.98,284.12286,-90.0,298.092,296765.5,313.2845,345.07336,311.3998,14.06902,305.564,36427.5,0.0013888889,0.7607666867804218,11.533324381907857,15838.712,CC-30
480,0.5,0.5,212945.73,223311.06,76624.64,1.5314584,3930.328,298.5449,299.16992,0.4588,756.39294,397.73508,62990.73,3291.5583,283.38245,-5.0,293.97104,13866.536,315.24332,333.15,309.8665,14.089999,306.05878,505.9375,0.00013114321,0.574159707798323,12.290923809388882,331.07217,CU-1
481,1.0,0.5,420744.84,431813.44,204585.39,3.0629168,7769.525,298.1704,298.79468,0.9176,1505.2924,397.73502,83834.85,6581.639,283.5592,-10.0,294.05432,32308.23,314.61224,333.15,310.37714,14.092578,305.51373,1011.875,0.00026228643,0.5741597207289539,12.29092367309963,662.5639,CU-2
482,2.0,0.5,838372.56,837016.75,500128.6,6.1258335,15482.281,297.74835,298.37302,1.8352,2991.1792,397.7351,154505.08,13168.41,283.7967,-20.0,294.64398,66400.0,313.82123,336.85464,310.45312,14.09387,304.9082,2023.75,0.00052457285,0.5741597051505228,12.290923666858639,1325.6162,CU-3
483,3.0,0.5,1253949.0,1238020.0,808071.5,9.18875,23212.291,297.52286,298.14792,2.7528,4473.0405,397.73502,220900.11,19777.115,283.9356,-30.0,295.2917,99600.0,313.4534,339.11414,310.3419,14.094306,304.58615,3035.625,0.00078685925,0.5741597139590187,12.290923793563323,1988.909,CU-4
484,4.0,0.5,1666497.6,1637690.2,1118956.0,12.251667,30962.139,297.3815,298.00687,3.6704,5953.6387,397.73502,286072.94,26386.76,284.01672,-40.0,295.77438,132800.0,313.26233,340.22833,310.48358,14.094526,304.38464,4047.5,0.0010491457,0.5741597149797381,12.290923697525452,2652.5166,CU-5
485,5.0,0.5,2077957.2,2036762.9,1430464.6,15.314584,38716.89,297.28586,297.91144,4.588,7433.6924,397.73505,352662.4,32996.027,284.06406,-50.0,296.14825,166000.0,313.15662,340.92352,310.73712,14.094661,304.24835,5059.375,0.0013114321,0.5741596941623307,12.290924006969139,3316.3213,CU-6
486,6.0,0.5,2488484.8,2435384.2,1742024.5,18.3775,46474.754,297.2188,297.84448,5.5056,8913.459,397.73502,421117.5,39606.918,284.09167,-60.0,296.44485,199200.0,313.13763,341.40585,311.00275,14.094747,304.15283,6071.25,0.0013888889,0.5741596985287845,12.290924118653813,3980.1196,CU-7
487,7.0,0.5,2900556.0,2831784.2,2053615.5,21.440416,54234.47,297.17133,297.7971,6.4232,10393.054,397.73505,489548.56,46215.71,284.10773,-70.0,296.689,232400.0,313.19003,341.76135,311.23752,14.094808,304.0844,7083.125,0.0013888889,0.574159694744875,12.290924075343007,4644.3945,CU-8
488,8.0,0.5,3312366.5,3224293.5,2365334.8,24.503334,61995.438,297.14413,297.76968,7.3408,11872.541,397.73505,557954.0,52828.01,284.1171,-80.0,296.92267,265600.0,313.2802,342.03152,311.4344,14.080368,304.02124,8095.0,0.0013888889,0.5741597078064096,12.290923910209909,5308.6885,CU-9
489,9.0,0.5,3723991.5,3612128.5,2677158.2,27.56625,69757.63,297.12552,297.7581,8.2584,13351.953,397.73502,626334.56,59434.082,284.12256,-90.0,297.116,298800.0,313.28412,342.24597,311.5933,14.069019,303.9757,9106.875,0.0013888889,0.5741597281515529,12.290923877247993,5973.2334,CU-10
490,0.5,1.0,212067.45,244905.52,63246.586,1.5314584,3930.0037,298.6781,299.30475,0.4588,747.29126,397.73502,62990.215,3291.7522,283.38245,-5.0,293.98846,12719.054,315.31683,333.15,309.8423,14.20651,306.44528,1011.875,0.00026228643,0.5741597191220542,12.29092345556229,331.106,CU-11
491,1.0,1.0,418963.72,472927.7,182545.23,3.0629168,7770.197,298.29868,298.92444,0.9176,1485.8356,397.73502,79079.82,6582.127,283.55923,-10.0,294.07773,30465.758,314.68527,333.15,310.3303,14.209065,305.8931,2023.75,0.00052457285,0.5741597121062854,12.290923749118049,662.6264,CU-12
492,2.0,1.0,834999.6,915390.0,465322.78,6.1258335,15489.402,297.87094,298.49704,1.8352,2949.9512,397.73502,146658.67,13163.153,283.79697,-20.0,294.56552,66400.0,313.8941,337.33234,310.3998,14.210344,305.27927,4047.5,0.0010491457,0.5741597066210645,12.290923857609267,1325.6691,CU-13
493,3.0,1.0,1249324.1,1352929.6,762625.0,9.18875,23208.309,297.64294,298.26944,2.7528,4409.813,397.73502,215920.27,19761.05,283.9357,-30.0,295.2526,99600.0,313.5262,339.2067,310.2783,14.210776,304.95352,6071.25,0.0013888889,0.5741597323172406,12.290923204594378,1988.7034,CU-14
494,4.0,1.0,1661166.9,1784477.0,1064580.0,12.251667,30936.91,297.5132,298.13943,3.6704,5868.273,397.73502,284864.8,26366.537,284.01678,-40.0,295.79285,132800.0,313.31714,340.26242,310.42776,14.182184,304.71777,8095.0,0.0013888889,0.5741597061485515,12.290923767915729,2651.9624,CU-15
